code,name,price,chg_pct,turnover,pe,pb,mktcap_yi,nmc_yi,amount_yi
600405,动力源,4.42,1.609,1.42626,-8.5,86.328,27.0870677896,27.0870677896,0.38460806
605266,健之佳,16.99,2.97,1.46778,16.99,0.969,26.2568434672,26.2568434672,0.38422479
000713,国投丰乐,5.89,2.257,1.06759,54.791,1.503,47.0151270186,36.165482322,0.38409852
605228,神通科技,10.95,-0.815,0.73612,35.323,2.293,52.4565574305,52.2463174305,0.38378463
002666,德联集团,4.23,2.92,1.83317,70.5,0.944,33.332370432299996,21.1782533967,0.38371643
002769,普路通,7.05,2.322,1.46907,78.333,2.238,26.318922807,26.297221214999997,0.38332245
002016,世荣兆业,4.48,1.587,1.05985,26.384,0.735,36.2474843136,36.2474843136,0.38314297
002419,天虹股份,4.59,1.774,0.7329,64.466,1.265,52.3836766548,52.3829020923,0.38304301
603488,展鹏科技,8.46,1.317,1.56432,-14.586,3.189,24.702391224,24.702391224,0.38210804
000900,现代投资,3.71,1.366,0.68,15.491,0.503,56.3114311914,56.30809219139999,0.38144442
600831,广电网络,3.4,2.719,1.60047,-1.613,6.82,24.172197728,24.172197728,0.38140019
000952,广济药业,6.17,1.983,1.80687,-5.313,3.404,21.2247962363,21.2244628095,0.38130572
002200,交投生态,6.84,-0.437,2.8824,-56.482,2.304,30.8569897404,13.387656348000002,0.38091891
002206,海 利 得,5.44,1.115,0.66483,12.089,1.533,63.214280767999995,57.4992216384,0.38072178
603376,大明电子,26.17,1.908,4.57994,38.485,5.972,104.6802617,8.37460936,0.38055364
000532,华金资本,10.87,1.779,1.02695,22.928,2.31,37.469796558,37.3438573902,0.37992367
002059,云南旅游,4.53,2.027,0.85892,-13.913,4.335,45.8632970289,44.5319864274,0.37989581
000809,和展能源,3.44,2.381,1.35231,-43.0,1.068,28.3728204792,28.3728204792,0.37890351
001308,康冠科技,18.9,-1.305,0.40959,26.25,1.649,133.073253999,92.087729874,0.37849228
002887,绿茵生态,10.83,1.69,1.62385,27.075,1.391,33.1384802562,23.526151306200003,0.37841338
002959,小熊电器,34.88,2.197,0.77607,13.961,1.769,54.354740147200005,48.760283232,0.37803995
603949,雪龙集团,14.49,1.827,1.25192,33.698,2.763,30.5357486994,30.458744202600002,0.37725805
000498,山东路桥,5.01,1.212,0.51872,4.314,0.466,77.7773454024,72.6123237279,0.37599026
600159,大龙地产,2.53,3.265,1.80607,-8.273,1.441,20.9990817696,20.9990817696,0.37530953
600579,中化装备,7.34,0.824,1.04368,-30.583,2.387,36.2302957106,36.2302957106,0.37520278
002877,智能自控,7.33,1.947,2.14136,111.061,2.15,26.083342843500002,17.6297239916,0.37501925
600653,申华控股,1.71,3.012,1.14085,-18.587,5.32,33.2831034207,33.2831034207,0.37496713
603600,永艺股份,9.75,2.308,1.17192,13.929,1.372,32.217234075,32.217234075,0.37449482
600284,浦东建设,5.17,0.78,0.74811,14.203,0.629,50.1622352,50.1622352,0.37449313
001233,海安集团,45.34,1.138,2.19889,11.626,1.788,84.32030963560001,17.0991317818,0.37420377
002658,雪迪龙,7.4,2.069,1.41857,30.833,1.75,47.046308376,26.533550926000004,0.3741825
002798,帝欧水华,5.57,-0.536,1.30676,-4.386,1.89,32.7245695141,28.782929103199997,0.37372016
